# Time-correlated data for fix JJ
# Timestep Number-of-time-windows
# Index TimeDelta Ncount c_flux[1]*c_flux[1] c_flux[2]*c_flux[2] c_flux[3]*c_flux[3]
0 200
191 1900 7611 2.17693e-05 -2.04103e-05 4.24997e-05
192 1910 7610 2.3198e-05 -2.08622e-05 3.90873e-05
193 1920 7609 2.35671e-05 -2.11235e-05 3.58597e-05
194 1930 7608 2.27492e-05 -2.18176e-05 3.41186e-05
195 1940 7607 2.17281e-05 -2.38515e-05 3.3793e-05
196 1950 7606 2.18059e-05 -2.7311e-05 3.32332e-05
197 1960 7605 2.30292e-05 -3.11897e-05 3.07907e-05
198 1970 7604 2.38451e-05 -3.40709e-05 2.70148e-05
199 1980 7603 2.27047e-05 -3.49667e-05 2.40348e-05
200 1990 7602 2.00939e-05 -3.39617e-05 2.26819e-05
80000 200
1 0 8001 0.000726421 0.000712826 0.000687665
2 10 8000 0.000680666 0.00066828 0.000642444
3 20 7999 0.000582156 0.000572819 0.000544904
4 30 7998 0.000495136 0.000489774 0.000458517
5 40 7997 0.000442665 0.000440934 0.000405833
6 50 7996 0.000407881 0.000408892 0.000370733
7 60 7995 0.000371373 0.000373954 0.00033475
8 70 7994 0.000331083 0.00033344 0.000294819
9 80 7993 0.000295136 0.000295112 0.000256825
10 90 7992 0.000267679 0.000264381 0.000225089
11 100 7991 0.000245315 0.000240434 0.000199966
12 110 7990 0.000223438 0.000219754 0.000180218
13 120 7989 0.000201865 0.000200078 0.000164283
14 130 7988 0.000183832 0.0001815 0.000150455
15 140 7987 0.000170869 0.000165266 0.000137889
16 150 7986 0.000160413 0.000152232 0.000127202
17 160 7985 0.000148789 0.000142196 0.000119032
18 170 7984 0.000135154 0.000134075 0.000112766
19 180 7983 0.000122099 0.000126441 0.000107341
20 190 7982 0.000112508 0.000118368 0.000102304
21 200 7981 0.000106329 0.000109631 9.78831e-05
22 210 7980 0.000101187 0.000100358 9.43169e-05
23 220 7979 9.54672e-05 9.15298e-05 9.15755e-05
24 230 7978 8.99534e-05 8.51679e-05 8.96553e-05
25 240 7977 8.63467e-05 8.23833e-05 8.83205e-05
26 250 7976 8.47869e-05 8.1641e-05 8.63824e-05
27 260 7975 8.35648e-05 8.01899e-05 8.26781e-05
28 270 7974 8.13452e-05 7.66771e-05 7.82952e-05
29 280 7973 7.88157e-05 7.16411e-05 7.58288e-05
30 290 7972 7.76674e-05 6.62119e-05 7.58195e-05
31 300 7971 7.85059e-05 6.12497e-05 7.5989e-05
32 310 7970 8.04683e-05 5.72799e-05 7.44527e-05
33 320 7969 8.20627e-05 5.45833e-05 7.19923e-05
34 330 7968 8.21776e-05 5.29283e-05 7.00695e-05
35 340 7967 8.08822e-05 5.17866e-05 6.83487e-05
36 350 7966 7.87803e-05 5.1239e-05 6.55049e-05
37 360 7965 7.60627e-05 5.20132e-05 6.07422e-05
38 370 7964 7.26149e-05 5.47312e-05 5.43046e-05
39 380 7963 6.86853e-05 5.90661e-05 4.75039e-05
40 390 7962 6.47307e-05 6.35106e-05 4.18099e-05
41 400 7961 6.05731e-05 6.61691e-05 3.77161e-05
42 410 7960 5.58555e-05 6.60146e-05 3.47422e-05
43 420 7959 5.08825e-05 6.36013e-05 3.24738e-05
44 430 7958 4.61674e-05 6.04012e-05 3.08902e-05
45 440 7957 4.18217e-05 5.78691e-05 3.00408e-05
46 450 7956 3.76748e-05 5.65851e-05 3.01432e-05
47 460 7955 3.33191e-05 5.58021e-05 3.12474e-05
48 470 7954 2.82157e-05 5.41794e-05 3.27286e-05
49 480 7953 2.27087e-05 5.1362e-05 3.36763e-05
50 490 7952 1.78412e-05 4.86843e-05 3.33502e-05
51 500 7951 1.41263e-05 4.76143e-05 3.09852e-05
52 510 7950 1.16e-05 4.75186e-05 2.64289e-05
53 520 7949 9.97028e-06 4.6239e-05 2.14618e-05
54 530 7948 7.644e-06 4.35302e-05 1.90749e-05
55 540 7947 2.41199e-06 4.20152e-05 2.01759e-05
56 550 7946 -5.81922e-06 4.34424e-05 2.20312e-05
57 560 7945 -1.47823e-05 4.58058e-05 2.1603e-05
58 570 7944 -2.18142e-05 4.56316e-05 1.93875e-05
59 580 7943 -2.51802e-05 4.23309e-05 1.80057e-05
60 590 7942 -2.52294e-05 3.91717e-05 1.86279e-05
61 600 7941 -2.45705e-05 3.94577e-05 2.03841e-05
62 610 7940 -2.58671e-05 4.29144e-05 2.23174e-05
63 620 7939 -2.94342e-05 4.62555e-05 2.46117e-05
64 630 7938 -3.34456e-05 4.67321e-05 2.79841e-05
65 640 7937 -3.6043e-05 4.49833e-05 3.23814e-05
66 650 7936 -3.66627e-05 4.38888e-05 3.67535e-05
67 660 7935 -3.59551e-05 4.55428e-05 4.01699e-05
68 670 7934 -3.49802e-05 5.00295e-05 4.2327e-05
69 680 7933 -3.43235e-05 5.58702e-05 4.28162e-05
70 690 7932 -3.39317e-05 6.10359e-05 4.09187e-05
71 700 7931 -3.36272e-05 6.43808e-05 3.65139e-05
72 710 7930 -3.29755e-05 6.60906e-05 3.06729e-05
73 720 7929 -3.14462e-05 6.66308e-05 2.52017e-05
74 730 7928 -2.94061e-05 6.62845e-05 2.13939e-05
75 740 7927 -2.7916e-05 6.5488e-05 1.91543e-05
76 750 7926 -2.75016e-05 6.46291e-05 1.74782e-05
77 760 7925 -2.75964e-05 6.38323e-05 1.53799e-05
78 770 7924 -2.7539e-05 6.34479e-05 1.23367e-05
79 780 7923 -2.77441e-05 6.39355e-05 8.32518e-06
80 790 7922 -2.93588e-05 6.48162e-05 4.03861e-06
81 800 7921 -3.26764e-05 6.45931e-05 3.33385e-07
82 810 7920 -3.6184e-05 6.2185e-05 -2.28843e-06
83 820 7919 -3.78582e-05 5.82395e-05 -3.80087e-06
84 830 7918 -3.70824e-05 5.44532e-05 -4.84063e-06
85 840 7917 -3.4975e-05 5.17475e-05 -5.5167e-06
86 850 7916 -3.32182e-05 4.98162e-05 -4.70212e-06
87 860 7915 -3.28858e-05 4.82328e-05 -2.14952e-06
88 870 7914 -3.35588e-05 4.72712e-05 2.58938e-07
89 880 7913 -3.39348e-05 4.70557e-05 8.46263e-07
90 890 7912 -3.32716e-05 4.64207e-05 1.42888e-07
91 900 7911 -3.13244e-05 4.46476e-05 -5.33891e-07
92 910 7910 -2.82531e-05 4.35022e-05 -8.09267e-07
93 920 7909 -2.45312e-05 4.5319e-05 -5.58257e-07
94 930 7908 -2.03218e-05 4.9804e-05 9.35481e-08
95 940 7907 -1.55023e-05 5.45845e-05 -9.07799e-08
96 950 7906 -1.02416e-05 5.77871e-05 -2.17696e-06
97 960 7905 -4.86116e-06 5.88578e-05 -5.22317e-06
98 970 7904 9.23894e-07 5.80562e-05 -7.12509e-06
99 980 7903 7.84859e-06 5.6091e-05 -7.20905e-06
100 990 7902 1.54379e-05 5.3828e-05 -7.03343e-06
101 1000 7901 2.13118e-05 5.20124e-05 -8.27928e-06
102 1010 7900 2.37386e-05 5.07618e-05 -1.06969e-05
103 1020 7899 2.39946e-05 4.94338e-05 -1.24979e-05
104 1030 7898 2.50343e-05 4.74495e-05 -1.24043e-05
105 1040 7897 2.81082e-05 4.50022e-05 -1.07494e-05
106 1050 7896 3.12617e-05 4.27631e-05 -8.54265e-06
107 1060 7895 3.19561e-05 4.08646e-05 -6.22558e-06
108 1070 7894 3.01802e-05 3.82318e-05 -4.13692e-06
109 1080 7893 2.78198e-05 3.36174e-05 -3.14014e-06
110 1090 7892 2.61988e-05 2.76414e-05 -3.39354e-06
111 1100 7891 2.50173e-05 2.29096e-05 -3.49466e-06
112 1110 7890 2.328e-05 2.11843e-05 -2.35901e-06
113 1120 7889 2.05993e-05 2.13001e-05 -8.42018e-07
114 1130 7888 1.7614e-05 2.09354e-05 -2.173e-07
115 1140 7887 1.54978e-05 1.93184e-05 -1.914e-07
116 1150 7886 1.45849e-05 1.71748e-05 6.06518e-07
117 1160 7885 1.37377e-05 1.53441e-05 2.38354e-06
118 1170 7884 1.23292e-05 1.40715e-05 3.78881e-06
119 1180 7883 1.16202e-05 1.33343e-05 4.0836e-06
120 1190 7882 1.29771e-05 1.31443e-05 4.13182e-06
121 1200 7881 1.62796e-05 1.29675e-05 4.89414e-06
122 1210 7880 2.07903e-05 1.18095e-05 6.22246e-06
123 1220 7879 2.57743e-05 9.57377e-06 7.34417e-06
124 1230 7878 3.00699e-05 7.3842e-06 7.61852e-06
125 1240 7877 3.30881e-05 6.20731e-06 6.89456e-06
126 1250 7876 3.58007e-05 6.10759e-06 5.7863e-06
127 1260 7875 3.93803e-05 6.2077e-06 5.46211e-06
128 1270 7874 4.35712e-05 4.99968e-06 6.61093e-06
129 1280 7873 4.7329e-05 1.74416e-06 8.38318e-06
130 1290 7872 5.02634e-05 -2.88121e-06 8.70792e-06
131 1300 7871 5.27216e-05 -8.08358e-06 5.82612e-06
132 1310 7870 5.44816e-05 -1.35674e-05 -1.31007e-08
133 1320 7869 5.4647e-05 -1.86894e-05 -6.29615e-06
134 1330 7868 5.31821e-05 -2.24206e-05 -1.03841e-05
135 1340 7867 5.13732e-05 -2.43927e-05 -1.19421e-05
136 1350 7866 5.06172e-05 -2.52336e-05 -1.26208e-05
137 1360 7865 5.13057e-05 -2.56515e-05 -1.36297e-05
138 1370 7864 5.25297e-05 -2.54679e-05 -1.47168e-05
139 1380 7863 5.28428e-05 -2.35971e-05 -1.52852e-05
140 1390 7862 5.19233e-05 -1.91312e-05 -1.547e-05
141 1400 7861 5.14395e-05 -1.32055e-05 -1.59114e-05
142 1410 7860 5.36864e-05 -8.86693e-06 -1.65099e-05
143 1420 7859 5.90574e-05 -8.02912e-06 -1.64095e-05
144 1430 7858 6.54206e-05 -9.37667e-06 -1.53707e-05
145 1440 7857 7.04125e-05 -1.00921e-05 -1.44021e-05
146 1450 7856 7.32427e-05 -9.09982e-06 -1.43397e-05
147 1460 7855 7.44936e-05 -7.45859e-06 -1.44358e-05
148 1470 7854 7.52496e-05 -6.53297e-06 -1.34717e-05
149 1480 7853 7.62475e-05 -7.21142e-06 -1.17009e-05
150 1490 7852 7.70828e-05 -9.62518e-06 -1.04984e-05
151 1500 7851 7.66169e-05 -1.26774e-05 -1.01303e-05
152 1510 7850 7.46107e-05 -1.498e-05 -9.39267e-06
153 1520 7849 7.21768e-05 -1.63592e-05 -7.57871e-06
154 1530 7848 7.02987e-05 -1.76927e-05 -5.00975e-06
155 1540 7847 6.88774e-05 -1.94064e-05 -1.40603e-06
156 1550 7846 6.74164e-05 -2.10076e-05 4.67303e-06
157 1560 7845 6.5746e-05 -2.21191e-05 1.40144e-05
158 1570 7844 6.44772e-05 -2.29988e-05 2.51889e-05
159 1580 7843 6.43887e-05 -2.37525e-05 3.55065e-05
160 1590 7842 6.48452e-05 -2.39495e-05 4.27583e-05
161 1600 7841 6.3964e-05 -2.2921e-05 4.60221e-05
162 1610 7840 6.11211e-05 -2.00959e-05 4.6348e-05
163 1620 7839 5.82758e-05 -1.58941e-05 4.64355e-05
164 1630 7838 5.74458e-05 -1.17417e-05 4.80443e-05
165 1640 7837 5.79264e-05 -8.78785e-06 5.02947e-05
166 1650 7836 5.74615e-05 -6.70774e-06 5.1369e-05
167 1660 7835 5.50562e-05 -4.09276e-06 5.07915e-05
168 1670 7834 5.18332e-05 -4.65849e-07 4.91191e-05
169 1680 7833 4.91492e-05 2.56209e-06 4.66577e-05
170 1690 7832 4.61618e-05 2.38128e-06 4.3877e-05
171 1700 7831 4.09461e-05 -1.77942e-06 4.19046e-05
172 1710 7830 3.34423e-05 -7.11358e-06 4.14589e-05
173 1720 7829 2.57734e-05 -9.51626e-06 4.19078e-05
174 1730 7828 2.03803e-05 -8.06649e-06 4.20746e-05
175 1740 7827 1.85943e-05 -5.89806e-06 4.16775e-05
176 1750 7826 1.94281e-05 -5.93745e-06 4.14012e-05
177 1760 7825 1.98645e-05 -7.82173e-06 4.15987e-05
178 1770 7824 1.76509e-05 -1.01408e-05 4.22182e-05
179 1780 7823 1.30058e-05 -1.25427e-05 4.32897e-05
180 1790 7822 7.70272e-06 -1.46351e-05 4.43681e-05
181 1800 7821 3.51154e-06 -1.56393e-05 4.46639e-05
182 1810 7820 1.22833e-06 -1.57028e-05 4.39918e-05
183 1820 7819 9.54122e-07 -1.60218e-05 4.28078e-05
184 1830 7818 2.80608e-06 -1.71208e-05 4.21459e-05
185 1840 7817 6.45217e-06 -1.81679e-05 4.30024e-05
186 1850 7816 1.01966e-05 -1.84718e-05 4.49104e-05
187 1860 7815 1.22341e-05 -1.83502e-05 4.60215e-05
188 1870 7814 1.25004e-05 -1.82315e-05 4.54553e-05
189 1880 7813 1.24431e-05 -1.81403e-05 4.42117e-05
190 1890 7812 1.33643e-05 -1.80669e-05 4.29451e-05
191 1900 7811 1.53277e-05 -1.82082e-05 4.0907e-05
192 1910 7810 1.73783e-05 -1.85598e-05 3.78882e-05
193 1920 7809 1.84785e-05 -1.88349e-05 3.50431e-05
194 1930 7808 1.84187e-05 -1.92862e-05 3.34646e-05
195 1940 7807 1.81875e-05 -2.07432e-05 3.29711e-05
196 1950 7806 1.90339e-05 -2.36132e-05 3.21331e-05
197 1960 7805 2.08822e-05 -2.73346e-05 2.96469e-05
198 1970 7804 2.21862e-05 -3.07047e-05 2.60486e-05
199 1980 7803 2.15916e-05 -3.26086e-05 2.31521e-05
200 1990 7802 1.96484e-05 -3.2739e-05 2.16169e-05
82000 200
1 0 8201 0.000727207 0.000706525 0.000683902
2 10 8200 0.000681476 0.00066205 0.000638963
3 20 8199 0.000583219 0.00056692 0.000541957
4 30 8198 0.000496543 0.00048455 0.000456001
5 40 8197 0.000444142 0.000436522 0.000403457
6 50 8196 0.000409099 0.0004051 0.000368193
7 60 8195 0.000372437 0.000370535 0.000331804
8 70 8194 0.000332499 0.000330431 0.000291342
9 80 8193 0.000297216 0.000292761 0.000252879
10 90 8192 0.000270349 0.000262812 0.000220857
11 100 8191 0.000248499 0.000239461 0.000195598
12 110 8190 0.000227226 0.000218973 0.00017575
13 120 8189 0.000206261 0.000199156 0.000159631
14 130 8188 0.000188638 0.000180404 0.000145466
15 140 8187 0.000175895 0.000164158 0.000132515
16 150 8186 0.000165543 0.000151144 0.000121682
17 160 8185 0.000153948 0.000140973 0.000113773
18 170 8184 0.000140359 0.00013273 0.000107962
19 180 8183 0.000127348 0.000125401 0.00010283
20 190 8182 0.000117724 0.000118068 9.78748e-05
21 200 8181 0.00011149 0.000109935 9.35882e-05
22 210 8180 0.000106396 0.000100715 9.04247e-05
23 220 8179 0.000100779 9.16311e-05 8.81994e-05
24 230 8178 9.5246e-05 8.5153e-05 8.65519e-05
25 240 8177 9.14348e-05 8.24032e-05 8.51655e-05
26 250 8176 8.95883e-05 8.15752e-05 8.31399e-05
27 260 8175 8.80708e-05 7.98456e-05 7.95986e-05
28 270 8174 8.55169e-05 7.60738e-05 7.56349e-05
29 280 8173 8.2576e-05 7.10252e-05 7.37044e-05
30 290 8172 8.0933e-05 6.58716e-05 7.4262e-05
31 300 8171 8.12513e-05 6.12845e-05 7.49603e-05
32 310 8170 8.28161e-05 5.75158e-05 7.37808e-05
33 320 8169 8.42067e-05 5.468e-05 7.14203e-05
34 330 8168 8.42981e-05 5.25985e-05 6.94474e-05
35 340 8167 8.31402e-05 5.09079e-05 6.77562e-05
36 350 8166 8.1223e-05 4.97435e-05 6.50664e-05
37 360 8165 7.85914e-05 4.98464e-05 6.03833e-05
38 370 8164 7.51037e-05 5.19918e-05 5.38576e-05
39 380 8163 7.11619e-05 5.60918e-05 4.69549e-05
40 390 8162 6.73826e-05 6.06958e-05 4.1345e-05
41 400 8161 6.34671e-05 6.36315e-05 3.74253e-05
42 410 8160 5.87353e-05 6.35465e-05 3.43769e-05
43 420 8159 5.35361e-05 6.09516e-05 3.17013e-05
44 430 8158 4.87076e-05 5.74909e-05 2.9751e-05
45 440 8157 4.4356e-05 5.4794e-05 2.89568e-05
46 450 8156 4.0035e-05 5.33891e-05 2.93944e-05
47 460 8155 3.53475e-05 5.23036e-05 3.06522e-05
48 470 8154 3.01656e-05 5.02557e-05 3.19623e-05
49 480 8153 2.49097e-05 4.72407e-05 3.26545e-05
50 490 8152 2.03186e-05 4.47761e-05 3.22215e-05
51 500 8151 1.67702e-05 4.4161e-05 2.99546e-05
52 510 8150 1.43953e-05 4.44611e-05 2.5588e-05
53 520 8149 1.2904e-05 4.34202e-05 2.06882e-05
54 530 8148 1.05485e-05 4.09323e-05 1.80872e-05
55 540 8147 5.16943e-06 3.96993e-05 1.87442e-05
56 550 8146 -3.10401e-06 4.1296e-05 2.01397e-05
57 560 8145 -1.19096e-05 4.34729e-05 1.94261e-05
58 570 8144 -1.86388e-05 4.28025e-05 1.7103e-05
59 580 8143 -2.15688e-05 3.90533e-05 1.55565e-05
60 590 8142 -2.10438e-05 3.57377e-05 1.57155e-05
61 600 8141 -1.97775e-05 3.60913e-05 1.68636e-05
62 610 8140 -2.06492e-05 3.96112e-05 1.84686e-05
63 620 8139 -2.41218e-05 4.28519e-05 2.08941e-05
64 630 8138 -2.82877e-05 4.31852e-05 2.46246e-05
65 640 8137 -3.10883e-05 4.15358e-05 2.9321e-05
66 650 8136 -3.18775e-05 4.07827e-05 3.38339e-05
67 660 8135 -3.13921e-05 4.26092e-05 3.72599e-05
68 670 8134 -3.07037e-05 4.67606e-05 3.93679e-05
69 680 8133 -3.02235e-05 5.19079e-05 3.9861e-05
70 690 8132 -2.98759e-05 5.64529e-05 3.81465e-05
71 700 8131 -2.97539e-05 5.95099e-05 3.41341e-05
72 710 8130 -2.95253e-05 6.12094e-05 2.87939e-05
73 720 8129 -2.83578e-05 6.18315e-05 2.37032e-05
74 730 8128 -2.64342e-05 6.15874e-05 1.99926e-05
75 740 8127 -2.50465e-05 6.10377e-05 1.76682e-05
76 750 8126 -2.49172e-05 6.06196e-05 1.59964e-05
77 760 8125 -2.53834e-05 6.01744e-05 1.41194e-05
78 770 8124 -2.56666e-05 5.97266e-05 1.13909e-05
79 780 8123 -2.62154e-05 5.98278e-05 7.61965e-06
80 790 8122 -2.82255e-05 6.0446e-05 3.49883e-06
81 800 8121 -3.18783e-05 6.03352e-05 2.71615e-08
82 810 8120 -3.55674e-05 5.82332e-05 -2.24167e-06
83 820 8119 -3.73101e-05 5.45756e-05 -3.3693e-06
84 830 8118 -3.65054e-05 5.10826e-05 -4.06165e-06
85 840 8117 -3.43108e-05 4.87339e-05 -4.39125e-06
86 850 8116 -3.26271e-05 4.7123e-05 -3.18293e-06
87 860 8115 -3.26388e-05 4.57239e-05 -2.59747e-07
88 870 8114 -3.36052e-05 4.48609e-05 2.34505e-06
89 880 8113 -3.40107e-05 4.46894e-05 2.93478e-06
90 890 8112 -3.33542e-05 4.40794e-05 2.18777e-06
91 900 8111 -3.16325e-05 4.24751e-05 1.50778e-06
92 910 8110 -2.89429e-05 4.17152e-05 1.1582e-06
93 920 8109 -2.54411e-05 4.39824e-05 1.14038e-06
94 930 8108 -2.1187e-05 4.87712e-05 1.38895e-06
95 940 8107 -1.61874e-05 5.37435e-05 8.94435e-07
96 950 8106 -1.07603e-05 5.72365e-05 -1.26957e-06
97 960 8105 -5.37744e-06 5.86829e-05 -4.30306e-06
98 970 8104 2.4235e-07 5.80757e-05 -6.29396e-06
99 980 8103 7.02601e-06 5.59788e-05 -6.56678e-06
100 990 8102 1.4722e-05 5.34288e-05 -6.5228e-06
101 1000 8101 2.09206e-05 5.13983e-05 -7.754e-06
102 1010 8100 2.36433e-05 5.00777e-05 -9.97431e-06
103 1020 8099 2.39954e-05 4.88191e-05 -1.13649e-05
104 1030 8098 2.4951e-05 4.7072e-05 -1.07433e-05
105 1040 8097 2.77292e-05 4.50029e-05 -8.70542e-06
106 1050 8096 3.02717e-05 4.31543e-05 -6.39715e-06
107 1060 8095 3.00806e-05 4.15525e-05 -4.0098e-06
108 1070 8094 2.73485e-05 3.91145e-05 -1.58996e-06
109 1080 8093 2.40962e-05 3.46485e-05 -8.25708e-08
110 1090 8092 2.16831e-05 2.88475e-05 3.55578e-08
111 1100 8091 1.99249e-05 2.42885e-05 1.42934e-08
112 1110 8090 1.79603e-05 2.26155e-05 1.02482e-06
113 1120 8089 1.53515e-05 2.26059e-05 2.28886e-06
114 1130 8088 1.24297e-05 2.20935e-05 2.52401e-06
115 1140 8087 1.0021e-05 2.05851e-05 2.115e-06
116 1150 8086 8.49227e-06 1.89043e-05 2.67488e-06
117 1160 8085 7.13557e-06 1.76299e-05 4.60851e-06
118 1170 8084 5.5809e-06 1.66353e-05 6.45853e-06
119 1180 8083 4.83583e-06 1.58185e-05 7.10236e-06
120 1190 8082 5.90966e-06 1.54637e-05 7.1729e-06
121 1200 8081 8.65592e-06 1.53096e-05 7.79544e-06
122 1210 8080 1.25969e-05 1.43393e-05 9.04764e-06
123 1220 8079 1.72084e-05 1.22819e-05 1.01861e-05
124 1230 8078 2.13102e-05 1.01895e-05 1.05117e-05
125 1240 8077 2.42275e-05 9.06065e-06 9.82974e-06
126 1250 8076 2.69054e-05 8.97934e-06 8.72897e-06
127 1260 8075 3.06222e-05 9.04729e-06 8.33729e-06
128 1270 8074 3.5246e-05 7.73673e-06 9.31663e-06
129 1280 8073 3.96331e-05 4.34065e-06 1.0834e-05
130 1290 8072 4.30636e-05 -3.56831e-07 1.09177e-05
131 1300 8071 4.56235e-05 -5.49074e-06 8.01035e-06
132 1310 8070 4.72237e-05 -1.08513e-05 2.3975e-06
133 1320 8069 4.73181e-05 -1.59171e-05 -3.69057e-06
134 1330 8068 4.59549e-05 -1.96284e-05 -7.87427e-06
135 1340 8067 4.43135e-05 -2.14794e-05 -9.67828e-06
136 1350 8066 4.38343e-05 -2.20779e-05 -1.03863e-05
137 1360 8065 4.50158e-05 -2.22749e-05 -1.10685e-05
138 1370 8064 4.68988e-05 -2.19809e-05 -1.1624e-05
139 1380 8063 4.79172e-05 -2.00103e-05 -1.16051e-05
140 1390 8062 4.76451e-05 -1.53035e-05 -1.11994e-05
141 1400 8061 4.75512e-05 -8.9556e-06 -1.11398e-05
142 1410 8060 4.97677e-05 -4.16675e-06 -1.14422e-05
143 1420 8059 5.48093e-05 -3.12047e-06 -1.11829e-05
144 1430 8058 6.07964e-05 -4.59962e-06 -9.97254e-06
145 1440 8057 6.54166e-05 -5.58162e-06 -8.94701e-06
146 1450 8056 6.77421e-05 -4.77288e-06 -9.24942e-06
147 1460 8055 6.83797e-05 -3.29864e-06 -1.00295e-05
148 1470 8054 6.86647e-05 -2.67493e-06 -9.59085e-06
149 1480 8053 6.94859e-05 -3.70104e-06 -7.98155e-06
150 1490 8052 7.03847e-05 -6.24472e-06 -6.86831e-06
151 1500 8051 7.01925e-05 -9.09605e-06 -6.80617e-06
152 1510 8050 6.8709e-05 -1.10868e-05 -6.4629e-06
153 1520 8049 6.70438e-05 -1.2405e-05 -4.83075e-06
154 1530 8048 6.61e-05 -1.4064e-05 -2.22913e-06
155 1540 8047 6.56464e-05 -1.62347e-05 1.36161e-06
156 1550 8046 6.50715e-05 -1.80099e-05 7.26943e-06
157 1560 8045 6.41159e-05 -1.89145e-05 1.63449e-05
158 1570 8044 6.33093e-05 -1.9587e-05 2.72118e-05
159 1580 8043 6.34385e-05 -2.05441e-05 3.72383e-05
160 1590 8042 6.40354e-05 -2.11757e-05 4.43311e-05
161 1600 8041 6.34062e-05 -2.02852e-05 4.76265e-05
162 1610 8040 6.0978e-05 -1.72425e-05 4.80746e-05
163 1620 8039 5.85485e-05 -1.29321e-05 4.81818e-05
164 1630 8038 5.79594e-05 -9.05971e-06 4.95331e-05
165 1640 8037 5.85718e-05 -6.49581e-06 5.12639e-05
166 1650 8036 5.83158e-05 -4.60889e-06 5.18506e-05
167 1660 8035 5.62179e-05 -2.21453e-06 5.10748e-05
168 1670 8034 5.32304e-05 8.21162e-07 4.94469e-05
169 1680 8033 5.06387e-05 3.04832e-06 4.71357e-05
170 1690 8032 4.77726e-05 2.37948e-06 4.45842e-05
171 1700 8031 4.28302e-05 -1.65339e-06 4.29326e-05
172 1710 8030 3.57505e-05 -6.42851e-06 4.28942e-05
173 1720 8029 2.85358e-05 -8.38217e-06 4.38615e-05
174 1730 8028 2.34194e-05 -6.9541e-06 4.45876e-05
175 1740 8027 2.16106e-05 -4.99203e-06 4.45586e-05
176 1750 8026 2.22508e-05 -4.87381e-06 4.43091e-05
177 1760 8025 2.26731e-05 -6.24092e-06 4.43025e-05
178 1770 8024 2.07861e-05 -8.29562e-06 4.46515e-05
179 1780 8023 1.65108e-05 -1.10075e-05 4.55119e-05
180 1790 8022 1.12992e-05 -1.35554e-05 4.64893e-05
181 1800 8021 6.89894e-06 -1.46191e-05 4.67416e-05
182 1810 8020 4.27811e-06 -1.43843e-05 4.60625e-05
183 1820 8019 3.66754e-06 -1.44723e-05 4.50003e-05
184 1830 8018 5.08627e-06 -1.56361e-05 4.46376e-05
185 1840 8017 8.07936e-06 -1.68863e-05 4.57838e-05
186 1850 8016 1.10392e-05 -1.72732e-05 4.76685e-05
187 1860 8015 1.24055e-05 -1.71119e-05 4.83676e-05
188 1870 8014 1.22849e-05 -1.70227e-05 4.72872e-05
189 1880 8013 1.19647e-05 -1.71171e-05 4.57799e-05
190 1890 8012 1.23512e-05 -1.72401e-05 4.45757e-05
191 1900 8011 1.3397e-05 -1.73834e-05 4.27188e-05
192 1910 8010 1.46177e-05 -1.75581e-05 3.97348e-05
193 1920 8009 1.54659e-05 -1.76944e-05 3.66708e-05
194 1930 8008 1.55854e-05 -1.82916e-05 3.47661e-05
195 1940 8007 1.5468e-05 -2.02205e-05 3.41274e-05
196 1950 8006 1.62571e-05 -2.3579e-05 3.34354e-05
197 1960 8005 1.82171e-05 -2.74427e-05 3.11901e-05
198 1970 8004 1.99532e-05 -3.06736e-05 2.76726e-05
199 1980 8003 1.98453e-05 -3.25615e-05 2.45531e-05
200 1990 8002 1.82171e-05 -3.28891e-05 2.24482e-05
84000 200
1 0 8401 0.000723317 0.000706175 0.000680762
2 10 8400 0.000677602 0.000661624 0.000635899
3 20 8399 0.000579255 0.000566312 0.000539162
4 30 8398 0.000492568 0.000483767 0.000453531
5 40 8397 0.000440462 0.000435761 0.000401346
6 50 8396 0.000405982 0.000404573 0.000366514
7 60 8395 0.000369758 0.000370191 0.000330585
8 70 8394 0.0003298 0.000329982 0.000290561
9 80 8393 0.000294208 0.000292031 0.000252536
10 90 8392 0.000267219 0.000261922 0.000220883
11 100 8391 0.000245655 0.000238562 0.000195813
12 110 8390 0.000224938 0.000217945 0.000175907
13 120 8389 0.000204624 0.000197747 0.00015957
14 130 8388 0.000187698 0.000178596 0.000145282
15 140 8387 0.000175544 0.000162251 0.000132492
16 150 8386 0.000165463 0.000149464 0.000121967
17 160 8385 0.000153813 0.000139649 0.000114235
18 170 8384 0.000140007 0.000131773 0.000108378
19 180 8383 0.000126721 0.00012487 0.000103118
20 190 8382 0.000116696 0.000118052 9.81544e-05
21 200 8381 0.000109962 0.000110436 9.39612e-05
22 210 8380 0.000104487 0.000101573 9.07084e-05
23 220 8379 9.87694e-05 9.25438e-05 8.81397e-05
24 230 8378 9.3309e-05 8.58764e-05 8.61291e-05
25 240 8377 8.94449e-05 8.29575e-05 8.45356e-05
26 250 8376 8.71803e-05 8.21501e-05 8.23534e-05
27 260 8375 8.49921e-05 8.05533e-05 7.85269e-05
28 270 8374 8.19445e-05 7.68284e-05 7.41647e-05
29 280 8373 7.90444e-05 7.16107e-05 7.19073e-05
30 290 8372 7.78461e-05 6.60855e-05 7.23607e-05
31 300 8371 7.84734e-05 6.10658e-05 7.31739e-05
32 310 8370 7.9838e-05 5.6916e-05 7.2187e-05
33 320 8369 8.06946e-05 5.37563e-05 6.99297e-05
